,Name,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Age,Gender,TransactionCount,Duration,Peak Season,Before Season months,Months left for End of Season,AVG Sales,avg order cost,Loan Amount
889,Elizabeth Li,205545.92,220011.65,187786.94,128483.64,172092.9,144541.98,141207.67,222685.12,190436.39,272526.93,202490.72,153199.1,73,1,2500,13,1,0,2,186751,74.7004,552890.6409193706
890,Wendy Summers,162431.51,110827.01,310502.59,276379.62,412231.82,268470.62,412130.63,114730.12,132715.28,108069.15,131556.89,160250.65,26,1,1667,14,0,2,4,216691,129.9886022795441,375328.6277615212
891,Francisco Evans,183546.09,134257.42,137938.25,155676.75,195342.0,166548.82,111839.78,199974.52,161805.89,325564.24,512309.38,383350.79,58,0,2161,6,0,3,2,222346,102.89032855159648,334395.92410396616
892,Daniel Roberts,119321.23,112122.91,121474.03,137321.23,156326.12,132275.93,213854.43,134372.46,128564.98,109951.16,99750.76,152568.71,19,0,3583,5,0,2,0,134825,37.62908177504884,426233.0594357382
893,Daniel Smith,49199.6,62970.33,59933.02,39508.59,41778.4,48411.71,45916.51,144113.56,150282.86,146500.47,104045.22,128479.0,74,0,255,11,0,2,4,85095,333.70588235294116,184331.75304185608
894,Stephanie Rios,27243.37,27257.19,34637.04,21765.2,37125.45,35532.65,38396.82,41453.01,55749.36,58687.43,48803.01,31863.27,28,1,168,7,1,0,1,38209,227.4345238095238,96382.33421088409
895,Victoria Gray,69640.3,50472.17,63504.71,44785.76,123728.33,127233.76,69324.48,60208.78,69259.55,44764.18,65332.56,56846.31,54,0,4150,16,1,0,1,70425,16.96987951807229,241501.7462210634
896,Allison Hansen,137933.98,136351.86,208680.82,146220.44,114400.12,99096.64,107591.08,99798.02,108010.04,125182.77,96423.93,91576.46,43,0,1023,6,0,2,3,122606,119.84946236559139,365101.3037573858
897,Adam Brooks,55601.68,40249.84,41128.22,152332.38,125035.51,145534.22,184209.68,159610.31,130807.36,168941.67,128020.76,169321.95,24,1,1907,12,1,0,5,125066,65.58259045621395,195498.38789208193
898,Mark Martinez,180257.76,188708.91,124859.37,223051.19,217584.15,162604.21,169404.58,202212.2,164528.26,206902.55,417151.65,209466.84,40,0,3607,12,1,0,0,205561,56.989464929304134,485432.05473614926
899,Michael Johnson,157466.39,153169.87,170171.15,157878.54,238801.15,192670.4,406267.11,482267.55,154949.14,174578.85,137258.53,186406.2,47,0,3720,6,1,0,0,217657,58.50994623655914,437729.6017382334
900,Allison Tran,144581.9,203603.71,144505.81,201251.88,154965.38,200059.45,180629.75,178432.1,178811.28,212750.85,325757.39,230035.26,63,1,1898,14,1,0,1,196282,103.41517386722866,892844.8047455819
901,Diane Anderson,120979.32,131724.08,116847.96,93637.52,162288.45,244249.72,213236.2,97219.39,121638.52,168247.7,151061.13,116257.04,42,0,1823,6,0,2,2,144782,79.41963795940757,281073.1038251647
902,Deborah Pierce,185523.43,155935.45,326033.68,402258.18,138826.7,146895.13,153981.5,169639.05,123814.84,153436.2,183919.13,130303.54,55,0,2426,6,1,0,0,189214,77.99422918384171,621665.2846500668
903,Richard Jimenez,233935.76,309754.61,259628.04,260829.06,177753.0,300642.04,133128.25,139258.74,104790.74,97361.51,95149.03,82773.71,26,0,88,15,0,1,5,182917,2078.6022727272725,506766.3576219691
904,James Ramirez,115954.47,100139.53,117803.66,71842.04,93898.27,71280.31,119995.26,76372.16,116784.7,100259.65,274319.71,253994.15,41,0,4921,10,1,0,0,126054,25.615525299735825,329882.6349868511
905,Aaron Mejia,22812.13,32045.75,33248.76,24790.28,33181.98,25749.5,31805.35,48591.47,33247.22,45430.84,25313.06,34248.85,80,0,204,19,1,0,1,32539,159.5049019607843,134711.82436822602
906,Kara Wright,34259.82,29716.76,21079.95,25414.22,21142.96,39739.73,50296.05,56641.21,57607.85,24803.05,24173.44,33198.1,35,1,3242,10,0,3,3,34839,10.746144355336213,56699.14922089174
907,Terri Walsh,158223.73,108341.48,170728.86,111845.56,189068.33,189019.85,275398.22,226846.27,209671.03,244107.06,142229.27,186778.42,39,0,2484,18,0,1,3,184355,74.2169887278583,644235.3103990606
908,Maria Bell,420416.46,319520.7,277066.9,282356.16,351201.08,411031.36,196270.45,187239.05,192441.95,223493.6,192760.77,233295.24,56,1,2050,12,1,0,5,273924,133.62146341463415,882455.9816136329
909,Michelle Sloan,71281.44,67302.27,57482.18,49644.51,77889.44,74480.39,67649.06,85998.0,79882.11,205296.6,172168.04,58433.0,59,0,1556,13,1,0,1,88959,57.17159383033419,225804.19235857722
910,Pamela Brown,101230.87,121237.51,85513.74,92504.44,96091.56,100987.16,111357.06,124299.88,420335.54,371620.02,129067.77,112830.1,35,0,157,6,1,0,1,155590,991.0191082802547,506189.67547466134
911,Steven Vasquez,205686.55,133597.31,185667.09,152607.63,231544.19,274831.63,199855.86,185798.47,200244.41,216384.58,216184.97,206052.4,33,1,1599,8,0,2,0,200705,125.51907442151345,823891.1083405623
912,Luke Morgan,37067.71,44470.47,36162.46,30429.34,26528.06,31356.89,33517.04,47322.47,35472.06,33893.07,69328.74,68693.0,32,0,878,5,0,2,1,41187,46.91002277904328,124395.34908834059
913,Catherine Jordan,161230.45,97651.78,129105.98,127595.72,240879.99,352464.11,210940.79,213228.44,322861.39,303949.13,196984.23,158741.47,36,0,4901,13,1,0,1,209636,42.77412772903489,342089.7503327679
914,Ashley Rodriguez,116501.7,159056.39,147037.74,106606.38,156093.46,107596.61,121356.34,463994.73,446283.19,303694.96,95376.76,138389.94,36,1,2652,7,1,0,1,196832,74.22021116138764,425053.4075126224
915,Elizabeth Malone,166201.41,188365.4,362712.19,211186.15,167715.72,190847.39,130155.49,223272.58,143792.56,192124.41,163845.34,206855.16,69,1,3358,11,1,0,0,195589,58.24568195354377,744034.1394724349
916,Kevin Dunn,41479.78,33665.97,42583.36,45421.26,49706.53,125859.95,118945.73,34950.46,47260.1,46128.85,33442.33,49578.39,67,1,2144,12,1,0,1,55752,26.003731343283583,131694.3522939245
917,Austin Ashley,202366.98,139172.79,172763.14,190395.03,116488.3,164063.74,285464.49,138767.28,167497.97,118205.18,125005.89,194652.13,55,1,423,14,1,0,0,167904,396.93617021276594,581647.9743108988
918,Katherine Wiggins,36606.69,41988.39,43850.6,27431.03,41425.63,48650.99,39004.74,40881.31,27493.41,47695.36,101287.5,36371.45,20,0,4710,12,0,2,0,44391,9.42484076433121,151863.9072730122
919,Nicholas Johnson,470565.91,275117.98,396764.76,300933.55,304560.08,489857.0,414036.25,403747.72,194222.51,220009.58,232807.61,145972.23,75,0,2119,14,0,1,7,320716,151.35252477583765,582228.3041282942
920,Michael Walker,80392.21,108384.4,207092.41,165427.87,242239.44,160254.53,186529.62,236237.12,197069.88,202456.32,166286.27,86381.53,17,0,4427,10,0,1,8,169896,38.37723063022363,244880.86614557303
921,Todd Wells,103565.31,104810.13,102989.15,93077.5,97384.02,118633.51,101357.69,104724.32,75716.23,84981.27,215703.96,248883.67,78,0,357,7,1,0,0,120986,338.89635854341736,223327.37615973974
922,Melanie Ryan,171306.69,212598.72,229347.24,141729.33,186180.56,205806.03,127731.53,196729.36,158477.45,649518.04,539802.57,206975.52,63,0,782,18,0,2,1,252184,322.4859335038363,613575.3738206701
923,Alyssa Wilson,34717.24,47003.84,49857.12,138683.18,143129.11,108076.25,38003.67,46031.1,49175.32,45689.43,47871.17,40076.56,40,1,1869,8,0,2,2,65693,35.14874264312466,131001.52611939855
924,David Herring,84037.03,78810.68,56697.31,83661.67,51871.39,111116.48,134981.93,167201.02,65010.37,83749.78,55450.05,57785.69,23,0,987,23,0,3,2,85864,86.99493414387031,333191.0216938931
925,Dawn Pugh,120521.18,346426.29,248290.59,142080.79,110027.37,139927.45,108712.06,100243.84,91373.56,107737.38,99890.85,134733.79,41,0,222,13,1,0,0,145830,656.8918918918919,460153.36078426946
926,Desiree Johnston,54039.23,88056.29,74989.83,114258.61,179962.24,172883.64,141546.11,153743.22,175883.98,172895.05,84812.7,51776.07,37,0,670,21,0,3,6,122071,182.19552238805971,318014.48154835484
927,Roger Washington,117838.11,166714.54,191158.61,118134.95,159819.81,177992.73,120552.18,185828.56,139743.9,359616.59,479262.13,356980.6,31,0,4615,8,0,3,2,214470,46.47237269772481,300307.380339225
928,Nancy Shea,40538.8,42718.97,29219.98,28625.94,41637.38,64808.35,73898.44,71205.29,74295.88,73022.62,30993.95,35699.5,61,0,3344,18,0,3,4,50555,15.118122009569378,159171.90164203662
929,Jonathan Shaw,148504.87,152469.0,134846.96,183258.33,155933.49,157689.99,164814.18,128471.83,152387.31,159519.99,113712.58,159757.55,23,1,1959,9,1,0,0,150947,77.05308831036243,546484.1983731322
930,Seth Good,34882.05,26929.56,34840.61,31091.8,21713.23,29753.36,25590.28,34290.93,21888.15,25251.15,25752.67,51351.96,51,1,3023,11,1,0,0,30278,10.015878266622561,113010.31646182844
931,Kyle Bell,145017.98,163041.86,161507.16,161674.03,178431.14,172517.2,517002.02,210902.34,216277.69,209650.38,162433.3,227537.1,71,0,1050,7,1,0,0,210499,200.4752380952381,468798.7323510151
932,Wayne Burke,135751.34,248560.67,318861.22,294277.42,211184.42,226009.98,227195.43,257335.46,144032.0,176507.74,131206.97,119691.81,79,0,4448,13,1,0,5,207551,46.66164568345324,417306.1670809394
933,Michael Lucas,55619.61,58949.89,35499.7,58055.4,44049.03,51791.84,38743.43,35372.52,44521.44,95211.32,118646.67,54510.21,30,0,2146,16,0,3,1,57581,26.83178005591799,185484.2644044372
934,John Bryant,113018.29,182995.97,150181.7,160030.97,363508.92,269819.17,266440.16,245187.54,381383.36,172726.66,154269.38,111979.22,52,1,758,14,1,0,2,214295,282.71108179419525,460034.8261328567
935,Paul Rojas,118459.72,184280.1,257029.25,204782.97,134078.01,164865.27,190562.46,135561.77,154515.39,161051.57,134079.66,130829.74,31,1,1280,16,1,0,1,164175,128.26171875,710171.8059130609
936,Nicholas Valdez,51764.98,48521.48,38303.37,53524.18,41226.7,32296.09,110667.3,75921.94,95666.11,114050.04,117961.6,35139.29,19,1,2636,11,1,0,0,67920,25.766312594840667,87609.90369429153
937,Kimberly Stephens,121675.57,109128.64,139761.8,100098.25,138637.11,178014.33,169966.91,269651.05,174487.81,130123.79,155375.93,123036.31,30,0,1386,6,1,0,0,150830,108.82395382395383,284568.9670782778
938,John Armstrong,34714.32,24481.69,34047.94,30876.77,35970.41,34632.67,31222.17,25263.35,68392.33,35816.06,39896.86,29020.16,62,1,3060,14,0,2,0,35361,11.555882352941177,136896.32228896703
939,Sierra Mckay,125923.4,144549.03,99785.58,119961.83,100756.74,134870.45,126636.17,90523.61,155600.77,395072.54,95168.25,113891.87,70,0,3102,16,1,0,0,141895,45.74306898774984,632551.2416507298
940,Janet Spencer,87043.68,84740.19,95574.05,69650.47,92547.82,112640.18,83929.52,85508.84,70959.25,89667.4,84567.56,105936.24,73,0,485,4,0,2,0,88564,182.6061855670103,191148.28153124684
941,Jenna Glass,159886.98,226421.45,239530.77,247901.16,217039.79,195771.88,502012.37,557344.01,414753.46,144170.05,164088.24,203024.07,52,0,3898,4,1,0,2,272662,69.94920472036942,728281.2973476374
942,Megan Wilson,175369.89,219763.43,210675.65,174081.37,228454.13,230926.77,161740.3,324917.04,326599.51,375967.33,176020.62,139650.33,35,1,1407,3,1,0,0,228681,162.5309168443497,367939.8879928712
943,Yolanda Johnson,143366.25,116378.52,100388.38,112528.29,181571.56,147033.14,156194.58,173508.34,179479.92,141841.32,437935.57,400599.22,77,0,591,4,1,0,0,190902,323.01522842639594,350076.7198111148
944,Robert Davis,31007.36,46038.21,44856.95,29604.55,41699.17,29502.76,37874.26,95077.85,30843.89,37665.92,27666.82,25401.45,24,1,780,15,0,1,0,39770,50.98717948717949,124244.60783458604
945,Mark Leach,82078.12,83917.62,123152.76,177194.49,289663.02,239511.33,269654.51,237865.91,182342.94,185941.78,275146.63,269140.01,19,0,901,18,0,3,8,201301,223.41953385127636,418016.6615613627
946,Angela Morgan,92132.58,99881.96,96994.48,71805.95,101089.03,58272.16,97908.07,199260.41,162053.51,252125.02,69089.09,58345.06,58,0,1179,13,0,3,2,113246,96.05258693808312,246809.10034182796
947,Kristin Santana,57352.86,64835.17,57894.5,71863.06,102439.07,92129.68,83623.25,55340.12,73408.36,60601.83,48784.88,48680.5,79,0,2341,7,0,1,3,68079,29.081161896625375,214707.16817242096
948,Alyssa Martin,199032.63,177830.01,206811.99,149059.59,218904.46,138947.43,240431.86,221045.57,161496.23,178226.68,224803.51,424431.65,21,0,4426,19,1,0,0,211752,47.842747401717126,809833.3997718944
949,Katherine Davenport,57439.49,57521.96,46007.33,42835.45,51168.4,44806.66,35332.54,43726.98,160787.82,137494.53,161374.58,57260.0,43,0,2300,7,1,0,0,74646,32.45478260869565,197955.6243065516
950,Rick Anderson,153650.17,227312.98,223790.09,207821.49,150780.34,148279.59,207826.28,184339.98,567281.98,523657.78,613190.4,570003.23,34,0,60,6,1,0,3,314828,5247.133333333333,672602.8959874384
951,Jose Ramirez,178204.3,126936.55,113045.37,166197.11,109458.28,247757.5,234584.52,305946.72,312385.54,202567.54,181677.61,134913.69,31,1,1687,16,1,0,3,192806,114.28927089508002,481349.62770859525
952,Dillon Collins,97823.92,92049.95,194544.83,337027.84,196768.86,304721.99,350132.35,331506.01,353870.34,86667.39,96046.21,128965.1,21,0,2954,6,0,2,6,214177,72.50406228842247,315728.62810972787
953,Judy Navarro,105053.54,87747.6,306061.15,201442.45,296277.49,254811.41,186891.0,210420.35,262969.94,221098.49,72801.17,104358.75,73,1,717,7,0,1,7,192494,268.4714086471409,310816.4686125381
954,Larry Young,96184.01,116737.41,83519.38,93804.39,118416.11,99212.38,115984.38,244599.55,275487.54,247478.92,343073.59,100827.23,55,1,4161,3,1,0,0,161277,38.75919250180245,217800.3526675845
955,Ryan Lopez,15666.48,18198.75,16780.28,20443.35,56666.56,51695.62,53105.04,69939.86,50153.74,53895.87,48490.75,70119.5,47,1,3783,8,1,0,7,43763,11.56833201163098,71085.71232891796
956,James Martin,55853.43,44968.58,55731.11,59046.46,51453.68,169528.7,179404.14,134646.82,119407.9,207186.62,173603.54,49689.94,49,1,2912,11,1,0,3,108377,37.21737637362637,269890.87119501753
957,Laurie Berry,34741.98,74264.48,74051.74,64062.0,51637.88,45697.19,48203.95,30797.4,32667.51,34123.85,43390.34,44663.77,46,1,3750,12,1,0,2,48192,12.8512,170197.435348189
958,Lisa Gonzalez,20835.35,24455.59,14908.76,22548.78,17980.23,15256.75,18224.24,15323.46,19516.94,40566.0,52611.85,26359.22,55,1,2087,4,1,0,1,24049,11.523239099185433,46375.454817600614
959,Becky Valdez,94413.47,96728.15,136580.57,84743.16,131533.75,127487.68,115004.26,104621.24,59432.63,70093.43,56681.21,83495.78,49,1,1237,5,0,1,7,96735,78.20129345189976,185138.0452634984
960,Christopher Medina,137797.61,145653.12,100288.34,160639.61,96109.63,106675.51,240593.56,149595.94,241627.67,193625.36,99759.25,142511.99,44,0,3983,5,1,0,3,151240,37.97137835802159,432606.5191754502
961,Travis Barrera,26273.41,27085.1,27825.39,38002.07,33185.32,36315.01,50360.08,49572.05,44808.71,49004.78,32857.17,21462.97,25,0,2274,10,1,0,0,36396,16.005277044854882,148045.2462119992
962,Alicia Keller,31885.52,60119.37,51996.16,69443.7,77025.29,83026.58,58053.02,80670.52,80876.48,50479.14,51949.55,37783.29,61,0,3644,12,1,0,9,61109,16.769758507135016,102564.8897285423
963,Nicholas Small,42017.9,25466.77,32536.05,32735.54,45938.76,36506.95,50283.35,83153.85,52074.56,69574.78,39490.51,46562.3,39,0,636,4,1,0,0,46362,72.89622641509433,75883.21955493843
964,Mathew Yang,75847.2,97988.17,84179.91,224048.99,133749.51,103528.01,124283.65,109170.06,135446.77,87460.79,109675.79,97364.2,33,1,697,8,0,2,0,115229,165.32137733142036,265765.22704710223
965,Elizabeth Mccoy,162583.38,167922.58,152574.87,181876.4,129852.32,154108.63,158362.92,125326.99,173329.6,139708.07,233033.77,140619.38,52,0,1893,4,0,1,0,159942,84.49128367670365,360421.80944252515
966,Natalie Smith,104760.18,90430.73,110605.73,164890.15,257093.04,231112.14,181992.11,252045.91,173328.24,252927.03,209198.58,208605.27,71,0,64,15,0,1,8,186416,2912.75,281272.328657832
967,John Edwards,84981.07,99875.47,119264.66,127064.18,246346.62,119652.61,107413.91,124969.12,118438.66,84756.85,126559.86,83743.91,25,1,323,11,0,1,0,120256,372.3095975232198,294036.6515227704
968,Joseph Andrews,301812.02,206798.36,339887.91,211421.68,272044.15,290840.68,319646.88,203757.74,278996.12,308714.65,145866.02,115664.58,37,1,3587,3,0,3,9,249621,69.5904655701143,242180.59680797905
969,Miguel Bates,120375.14,116492.54,133321.15,73390.21,114949.35,134145.41,197327.48,286278.63,212034.52,266887.4,265677.46,76932.11,38,1,4294,12,1,0,4,166484,38.771308802980904,284584.6074833882
970,Rachel Smith,78946.36,79315.82,78932.84,94935.14,125186.06,110578.18,169268.22,80473.01,121670.91,84297.87,95305.29,129440.1,66,1,1862,11,0,3,0,104029,55.869495166487646,498887.6738213566
971,Christopher Oneill,187552.39,151493.02,142759.82,193365.63,113887.54,129384.98,114166.77,367449.81,347742.14,551530.91,124440.83,184494.3,38,1,4574,13,1,0,2,217356,47.519895059029295,439302.8506126614
972,Kristin Drake,51349.2,60051.14,70083.72,51405.8,52084.82,66822.37,47388.44,68259.89,44436.13,51169.93,142288.45,117539.65,59,1,4992,8,0,1,1,68573,13.736578525641026,257350.54733170045
973,Randy Lopez,63038.24,64709.34,59560.42,48313.58,67864.11,51433.65,40325.74,43961.02,134074.68,198308.96,201763.77,196075.39,55,0,3430,9,0,1,3,97452,28.411661807580174,236927.86971928843
974,Lauren Martin,42223.57,50951.37,38595.89,35766.14,52974.73,34873.27,36324.32,49015.67,71250.18,74100.36,37765.9,51184.8,62,1,2580,14,1,0,0,47919,18.573255813953487,172108.8480675135
975,Michael Bates,112351.07,100155.78,107665.07,133761.33,202236.55,149253.22,105593.76,132724.32,122100.0,84721.78,122648.49,90320.04,79,0,1856,9,1,0,0,121961,65.71174568965517,278908.08474273124
976,Jessica Huynh,68514.93,118833.23,85541.28,145407.19,162063.36,215797.59,218804.53,229187.05,211008.25,222721.11,169257.1,109327.28,43,0,2277,25,1,0,4,163039,71.60254721124286,478088.5819033124
977,Amanda Ramsey,245527.25,246770.4,169919.74,203222.43,510554.35,560528.2,367211.33,557908.54,485675.81,584810.61,580692.16,529812.28,72,0,2992,3,0,2,7,420219,140.4475267379679,469665.6645670163
978,Pamela Rowe,24943.86,29765.8,33273.95,69624.47,40954.13,56390.72,46994.71,26940.35,28844.04,28180.1,33315.64,31477.0,58,0,4950,17,1,0,1,37559,7.587676767676768,90338.28100971451
979,Danielle Fuller,39206.28,29646.07,41105.26,33008.65,48288.44,31880.81,43114.14,44520.42,45150.22,34561.14,142645.57,115518.77,30,1,2084,9,0,2,1,54054,25.937619961612285,86508.70438256509
980,David Morris,389408.81,310340.22,248969.07,99847.23,158940.68,123134.25,86403.92,154784.09,101933.54,153784.15,122241.13,98003.56,65,1,568,9,1,0,1,170649,300.4383802816901,383391.1742951052
981,Jacob Sherman,165998.06,159428.61,231173.8,136844.68,153494.21,194956.89,172582.0,176313.26,393535.8,460109.82,370952.35,168041.99,27,1,1310,12,0,2,2,231953,177.06335877862597,882506.3842142842
982,Shane Wilson,243343.46,157537.94,169117.94,188361.68,151468.87,135152.0,206837.44,221065.49,186631.83,167019.09,539831.27,654819.42,19,0,3933,6,0,2,1,251766,64.01372997711671,896831.5253426296
983,Eric Wright,178529.13,157178.69,153215.28,139659.7,235046.61,233089.77,319561.69,372707.39,225082.8,235659.57,242439.29,313485.16,64,0,953,6,0,3,7,233805,245.33578174186778,468830.84661317547
984,Daniel Bowers,217846.17,138357.88,146635.89,347810.56,382243.95,539983.72,370945.09,422606.91,476205.79,348277.19,176808.1,231181.43,36,1,3854,4,0,3,6,316575,82.14193046185781,518411.2736998853
985,Amber Perez,148932.38,149647.0,108770.42,94911.94,123740.48,114146.4,105850.01,141076.98,120685.99,107943.02,115317.49,299264.02,61,0,436,13,0,3,0,135857,311.598623853211,332877.51547268947
986,Michael Gordon,215022.09,139443.28,231178.09,174774.31,150963.89,134123.18,199650.46,202101.84,222522.16,395702.14,553634.99,189820.5,21,0,3992,10,1,0,0,234078,58.63677354709419,860846.9109621437
987,Michelle Boyer,217889.02,161847.25,138136.93,153018.53,380188.18,438493.13,408650.8,386647.76,411931.69,410601.94,151988.44,190773.77,52,1,4651,16,0,1,5,287514,61.81767361857665,648016.8975440754
