,Name,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Age,Gender,TransactionCount,Duration,Peak Season,Before Season months,Months left for End of Season,rate,AVG Sales,Loan Amount
888,Jeremy Moore,151932.48,168447.88,93432.41,246465.98,338539.37,351119.4,368382.57,364402.9,94817.56,98603.37,156583.68,124647.62,75,1,2630,5,0,3,4,81.03231939163499,213115,280757.8469562047
889,Julia Bautista,38222.64,32734.71,56084.98,34738.66,59533.52,57962.95,49197.66,41552.97,36289.15,45708.77,167016.69,51558.4,35,1,3441,19,1,0,0,16.240337111304854,55883,215114.10096174225
890,Carlos Williamson,36181.29,33299.08,38297.99,26104.61,110451.78,105079.93,113495.98,112819.04,97155.06,99059.99,80567.9,24278.05,36,0,3222,13,0,2,6,22.6772191185599,73066,104562.25031940071
891,Kathryn Hudson,86638.59,92337.09,58503.89,215465.18,167434.04,176201.29,265209.71,254754.31,263844.04,230856.98,81519.86,59976.72,18,1,3569,11,1,0,1,45.594844494256094,162728,279272.61840547906
892,Carla Phillips,245827.97,240621.84,364179.67,329933.42,228682.44,360902.93,242233.79,219248.03,210733.08,193532.89,199477.92,240456.4,54,1,1622,5,0,1,3,158.0265104808878,256319,785800.184839211
893,Christopher Skinner,51776.88,29902.81,41437.42,49298.35,30215.11,32216.81,99835.25,114351.96,85537.91,106378.52,88085.67,84180.77,38,1,3344,13,1,0,5,20.26555023923445,67768,129867.12408301227
894,Ryan Smith,190001.01,187755.03,196266.84,194709.09,196934.95,206767.52,161616.63,212714.82,175898.87,172630.24,230959.05,143253.01,17,1,2461,6,0,1,0,76.84924827305973,189126,681039.8607347725
895,Joshua Love,147538.2,112543.55,115363.39,149519.66,143541.16,162334.75,163303.93,162433.29,162954.29,159240.65,147142.33,448803.76,54,0,2651,15,0,3,0,65.21803093172387,172893,508231.94904700475
896,Steven Lewis,54902.69,62433.69,51304.16,50203.57,60724.97,48595.07,78617.9,53058.35,53550.95,63167.94,188394.9,57735.78,19,0,4637,10,1,0,0,14.78477463877507,68557,145882.2949646599
897,Douglas Sanders,148280.49,149445.99,98512.95,148274.22,153630.23,103221.34,100638.2,100912.88,294643.03,189101.26,139718.25,132295.87,55,1,4655,10,1,0,0,31.483566058002147,146556,297314.7334191904
898,Heather Mcintyre,33098.15,37951.55,36606.23,30914.62,33529.29,37582.52,95382.93,84630.51,82565.11,72068.12,91085.66,66071.75,71,0,1089,11,1,0,2,53.67952249770432,58457,87293.60364752695
899,Donald Valencia,233821.67,609552.5,404196.28,372394.17,556894.03,553936.6,186916.96,149010.86,191594.73,232311.87,235649.95,186965.31,43,1,1033,19,1,0,4,315.6863504356244,326104,924272.8383973847
900,Morgan Edwards,181567.18,150195.25,262664.53,207399.64,363108.79,306987.73,270928.6,211300.04,300705.46,215377.49,206782.65,211296.75,62,1,4459,16,0,3,6,53.979143305673915,240693,709608.7385659056
901,Amber Wagner,94101.04,209049.16,230431.36,76132.52,84561.01,70166.14,68007.57,83650.07,87202.0,53821.17,81814.57,61114.98,32,0,2343,11,0,2,1,42.682031583440036,100004,165021.95846421586
902,Chad Anderson,638755.28,543192.53,610713.74,442266.58,545524.85,144941.31,156767.95,141368.8,157086.61,164057.97,161257.66,143933.11,50,1,4932,8,1,0,0,65.04906731549067,320822,853451.7883836387
903,Bradley Acevedo,60221.5,67613.93,59740.25,56432.66,41562.65,58106.57,44742.06,63333.77,46336.47,48822.72,148520.58,54978.78,59,0,4735,5,1,0,0,13.20675818373812,62534,201408.19129333185
904,Shannon Tran,130647.0,104816.16,90667.66,74917.32,87789.17,111052.65,295055.37,253872.13,262357.52,71103.23,118906.13,107494.73,46,0,2171,7,1,0,1,65.58728696453247,142390,450576.59298345295
905,Krystal Rodriguez,63512.25,91477.32,60637.93,72287.45,85049.53,80885.67,96365.8,73460.74,90636.86,67819.44,66095.03,178562.54,26,1,3055,3,0,3,0,28.00851063829787,85566,209065.39920479854
906,Nicole Hurst,140384.04,143854.01,115397.6,112827.57,139875.7,94233.67,314442.79,282644.24,154270.89,129831.41,103501.5,110599.45,32,0,3190,15,1,0,0,48.11567398119122,153489,449203.379370849
907,Melanie Vargas,146420.73,118150.72,123319.98,158543.91,119977.41,130354.4,130572.59,139517.36,144904.26,130090.97,306958.01,299751.06,45,1,3038,14,0,1,1,53.449637919684,162380,513589.54346534575
908,Sharon Adams,101144.83,138625.72,137415.68,121459.01,161198.02,174362.94,422466.92,454641.41,350324.75,451773.42,142334.59,153739.58,43,1,4516,3,1,0,0,51.84322409211692,234124,343457.14287760365
909,Kathleen Hernandez,38250.83,31414.69,27215.27,44236.15,31612.2,33210.92,32441.83,34207.99,39438.41,82770.84,58741.31,36488.34,42,1,4870,19,1,0,1,8.385215605749487,40836,159541.76322279114
910,Sara Paul,150281.27,167788.64,301018.15,317802.48,302798.08,253227.7,127612.72,171552.64,146967.84,191812.15,178102.37,137343.49,66,1,3150,20,1,0,2,64.71714285714286,203859,813905.6233272192
911,Lauren Reynolds,143990.3,118174.41,110888.89,84246.85,84808.82,141648.7,97870.57,217634.63,219668.3,271374.33,87318.52,102677.15,69,0,4621,17,1,0,0,30.301882709370265,140025,451187.9265387466
912,Scott Turner,57658.97,58003.41,58237.17,48023.54,43451.54,39425.17,61304.56,87008.42,49566.09,63010.27,62407.42,40874.75,24,0,4486,17,0,1,1,12.427106553722693,55748,214662.69781712093
913,Melanie Duffy,98472.13,134234.56,101925.12,90639.49,129982.82,124400.57,103240.25,128386.74,244569.78,330500.15,254564.85,314122.09,76,1,4499,8,1,0,0,38.064681040231164,171253,302831.7035749067
914,Makayla Flores,127700.38,96186.74,155440.7,96532.17,124415.28,192326.89,244657.29,150202.47,104207.98,161108.53,162824.36,123491.05,55,0,3160,8,0,2,1,45.86202531645569,144924,576976.0134439917
915,Brandon Reese,26344.22,50129.01,42091.6,44611.67,47052.6,27231.22,19297.56,17655.91,19041.69,21761.34,17603.98,27704.86,53,1,3536,13,1,0,1,8.496606334841628,30044,89099.37000485377
916,Derek Martin,52821.51,48038.28,65770.1,41349.94,44352.98,41367.3,114295.38,103130.73,46849.8,40749.85,65088.23,63095.92,62,1,1453,11,0,2,1,41.69029593943565,60576,163902.23801422992
917,Jesus Pollard,46461.84,58153.09,73355.06,102154.73,73569.65,103472.39,49217.25,48969.94,62131.63,50073.5,43339.06,67355.33,61,0,156,8,1,0,3,415.7307692307692,64854,107923.43358849613
918,Kimberly Munoz,185729.98,162381.25,137996.77,152673.31,340603.16,291504.89,238861.88,294641.15,294433.85,252036.76,300352.89,306783.7,35,1,3078,14,0,3,7,80.08447043534763,246500,717373.0945522991
919,Tina Collins,137889.97,199313.41,174090.5,184487.59,134623.78,163393.77,143365.7,215419.82,177313.45,125202.78,122688.37,407703.69,49,1,306,6,1,0,0,595.1764705882352,182124,549722.9760840947
920,Stephen Howard,29410.92,20073.21,31518.34,23806.87,26384.21,46250.95,32091.27,25361.17,18485.12,26820.84,22540.48,30743.3,50,0,1619,7,1,0,0,17.16553428042001,27791,64539.22610836323
921,Gina Flynn,68437.26,57091.27,71183.89,56467.17,70244.18,81845.43,76006.54,60264.76,79194.1,154603.56,144824.97,87972.48,64,1,1817,9,1,0,1,46.23610346725371,84011,196381.47258950057
922,Jesse Hughes,46435.13,39296.89,43734.66,47201.59,40864.44,41730.7,41523.71,33217.26,30352.3,39256.84,83686.62,101349.94,42,1,4041,9,1,0,1,12.13907448651324,49054,126763.06404938333
923,Blake Webb,173318.1,209298.45,140765.0,178000.52,234085.07,212837.22,174071.38,224215.17,182625.95,203780.45,195610.2,226737.26,58,1,3583,10,1,0,4,54.780630756349424,196279,295285.1588174299
924,Bill Adams,149290.39,242214.91,189755.95,222675.97,348560.74,419481.32,438406.01,307651.62,200420.4,225091.91,184771.8,154997.29,18,0,4002,5,0,1,3,64.20364817591205,256943,421028.5666172706
925,Joseph Graham,41132.96,45928.96,47118.53,49488.76,54774.03,53051.61,44663.51,119169.22,59336.27,59705.65,38458.43,44684.97,31,1,864,17,1,0,0,63.417824074074076,54793,226827.9354258138
926,David Jordan,57037.22,69067.48,63976.64,62745.23,93591.16,82648.14,100128.35,72628.63,103401.37,101171.87,71730.51,42946.44,16,0,413,7,1,0,5,185.84987893462468,76756,249687.3351587177
927,Rita Caldwell,36668.63,64884.03,38601.55,57188.09,62710.96,64671.21,40039.06,66972.21,64203.04,55383.2,54898.36,136167.85,79,1,3457,13,0,3,0,17.895863465432456,61866,186238.8825443544
928,Sarah Brown,216921.23,226459.08,277989.98,269676.99,346831.6,193376.84,211551.72,212309.01,292476.37,333043.6,351983.08,171239.75,32,1,2302,20,1,0,5,112.36099044309296,258655,540974.413392174
929,David Chan,94822.37,187442.16,169997.26,173772.56,109350.97,175229.3,131432.23,152108.62,176927.36,181965.45,130134.69,180537.13,76,1,3274,6,1,0,0,47.43738546120953,155310,288267.40283695154
930,Scott White,121525.31,130281.21,130656.34,137648.27,115078.59,417125.9,557205.85,126646.36,185117.68,138271.15,115384.68,148787.13,58,0,4243,19,1,0,1,45.63846335140231,193644,570712.152856262
931,Dennis Brown,97591.79,148333.15,98310.67,106118.79,113807.36,84654.08,348191.58,121096.08,94168.42,140151.7,89424.48,104064.71,52,1,3466,10,1,0,0,37.16849394114253,128826,414039.66896018316
932,Brenda Dunn,150713.72,237792.75,259587.91,265047.86,303348.88,305299.05,370488.67,215590.53,383073.42,203719.56,173390.85,164695.83,16,1,2714,9,0,1,7,93.120486366986,252729,383407.8431564361
933,Caleb Thomas,94041.66,106967.59,79759.33,94553.17,92054.04,211773.39,209810.84,144877.06,97348.07,134892.11,124596.79,125703.51,37,0,828,5,0,1,2,152.6147342995169,126365,418014.38813149126
934,Kathy Avila,132348.6,88808.41,133034.76,104105.86,90282.03,90822.51,130176.12,125521.49,136033.94,209724.2,252368.46,84561.95,48,0,1651,15,0,3,1,79.63779527559055,131482,483535.46434249234
935,Karen Vega,176626.74,132996.85,151895.89,166800.84,178319.8,151333.46,160566.54,244806.88,296127.14,197742.35,163163.23,135718.13,45,0,646,3,0,3,2,278.1346749226006,179675,336781.9383526408
936,Richard Morgan,118832.62,135952.92,165565.63,206753.59,150521.24,407087.21,298382.95,375242.46,251653.5,271001.19,184302.39,145469.3,30,1,2530,13,1,0,0,89.28735177865613,225897,440105.70782301336
937,Martha Young,38307.11,36838.69,35264.36,28691.0,24916.58,36280.0,33657.43,36257.84,35484.84,39004.66,26633.98,78186.2,63,0,4054,6,0,1,0,9.240256536753824,37460,130564.4024861283
938,Natalie Olson,38989.3,29294.9,33253.85,37263.69,42781.94,99481.02,89423.69,132774.56,101484.79,48718.74,49505.82,38150.66,34,1,682,12,1,0,0,90.55718475073314,61760,136904.39424643342
939,Denise Lang,154674.16,142988.77,309970.2,295446.55,122081.36,120897.66,125795.59,146657.46,118013.41,146714.37,129540.01,132906.32,54,1,2254,15,0,3,1,71.9343389529725,162140,458653.87950461236
940,Micheal Simmons,135674.95,123780.92,131429.28,156902.27,103956.44,116019.82,88583.2,215609.91,235432.45,94880.42,150347.92,136143.27,23,1,213,16,0,1,1,660.7042253521126,140730,462263.2346524438
941,Seth Collier,85996.01,74306.69,95041.59,102122.83,80995.7,99734.48,60932.56,73487.59,104182.77,84017.82,87344.66,225124.36,52,0,4313,6,0,2,0,22.669603524229075,97774,185716.98191586378
942,Jenna Clark,90731.78,63196.47,96108.15,110912.34,74552.03,71249.57,72451.65,156472.21,205034.0,234653.67,220845.75,65457.76,21,0,4550,12,1,0,2,26.77032967032967,121805,300100.108692131
943,Robert Mueller,101143.54,130792.32,114807.32,120896.88,113594.18,121909.75,100222.81,78835.56,79285.95,83976.25,201042.78,186439.45,75,0,1436,10,1,0,0,83.15598885793872,119412,245237.94153526696
944,Emily Chandler,148138.66,119384.58,102294.55,299073.65,436036.29,244529.85,143153.19,159951.96,101561.33,145461.77,156659.41,124183.42,77,0,216,23,0,3,2,841.2129629629629,181702,596448.3262936722
945,Barbara Smith,41159.77,35074.8,33376.33,39786.17,74536.27,73594.85,53321.82,59206.0,64370.68,27111.66,28559.92,25205.01,48,1,3486,3,1,0,1,13.274526678141136,46275,74345.35460914255
946,Katie Jenkins,99493.47,309720.1,226826.47,257718.65,219235.87,217316.21,245609.31,127069.71,133765.1,144010.71,138282.42,141083.21,77,1,672,11,1,0,4,280.2738095238095,188344,446561.5771670434
947,Ronald Brown,107317.44,127068.08,126365.11,134517.55,230762.42,291232.62,213696.61,296704.82,201754.07,203176.22,207600.16,124544.84,71,1,2764,6,1,0,2,68.28075253256151,188728,563076.4127370714
948,Michele Thompson,159784.49,205366.24,214172.48,255819.93,163876.57,140389.21,447493.22,299015.64,403297.97,406254.84,166982.93,189176.13,61,0,4315,7,0,2,3,58.93441483198146,254302,490650.3826907682
949,Melissa Morris,66398.05,96194.31,58355.74,121168.6,126030.74,151663.3,155158.29,178991.46,154530.03,133292.07,82554.64,70676.23,76,0,69,17,1,0,1,1684.7971014492753,116251,389974.48176461406
950,Tracy Shah,171353.42,232514.16,165826.38,193051.87,177088.03,143111.94,201107.93,564339.81,597364.53,362701.75,180361.61,225988.21,26,0,1825,15,1,0,0,146.7950684931507,267901,631150.527435278
951,Veronica Sloan,231499.19,177524.84,143824.25,154952.76,148419.02,156436.43,149855.12,218577.43,182492.15,214523.72,240749.75,397194.47,78,1,3547,10,0,1,0,56.76261629546095,201337,776079.6626225486
952,Kathryn Guerrero,432189.97,362728.9,385761.64,382346.0,339907.52,403057.97,357875.15,354633.24,303445.28,378320.12,274199.76,440087.01,25,1,395,8,0,3,11,931.3392405063291,367879,528521.0394648304
953,Alexander Butler,154209.37,150193.05,188100.5,149546.52,163385.55,94224.65,116135.94,84930.32,68017.27,72249.16,87922.54,93629.78,77,1,555,14,1,0,2,213.59459459459458,118545,419702.44596796733
954,John Miller,28761.07,30029.44,39663.21,33644.82,39639.52,31878.29,31506.36,59423.96,58342.58,70529.05,70687.95,50887.06,28,0,2463,15,1,0,1,18.439301664636623,45416,130010.25188918355
955,Amanda Williams,234663.87,140573.33,219075.42,191139.74,135231.06,157037.08,174530.68,208900.72,550813.24,409164.29,456396.62,184956.34,74,1,4737,17,0,3,2,53.8752374920836,255207,847831.0471774922
956,James Spencer,180087.06,152356.34,123000.45,484644.8,302105.28,521940.27,384317.1,431747.78,341710.91,524145.35,131522.65,131330.84,35,1,2430,16,0,3,6,127.19176954732511,309076,749826.5069805383
957,Laura Moran,37422.05,27330.12,33796.34,45609.51,38604.91,30842.43,70804.52,102288.81,42102.77,43545.47,35841.27,42538.14,78,1,2989,17,1,0,0,15.354299096687855,45894,146045.83445895286
958,Sandra Morse,42564.55,34723.18,43284.72,45073.44,32271.76,39885.25,29435.85,30492.4,27090.67,58772.3,65448.16,51774.68,77,1,3256,7,0,3,2,12.817874692874692,41735,87388.65694504822
959,Jonathon Massey,151524.14,187177.33,203073.55,222769.56,213563.28,219153.5,233560.37,176273.34,221588.45,326459.22,551722.07,389041.39,42,0,1057,12,0,3,2,244.0794701986755,257992,734994.4149695914
960,Jacqueline Smith,315910.72,366035.21,250104.82,305501.96,427046.66,264525.6,151648.42,100091.27,111697.7,143929.63,146807.26,102536.31,19,0,3031,5,1,0,0,73.84361596832728,223820,342738.67911297316
961,Lawrence Dorsey,37161.02,94036.98,147102.28,102883.39,158234.5,89321.01,156155.55,151012.28,110345.25,107460.05,136177.05,39679.22,78,1,2910,5,1,0,3,38.07457044673539,110797,134594.73995839016
962,Kelly Galvan,112717.94,69886.04,86652.32,103498.72,91648.03,69474.19,101662.03,92527.51,109562.2,287868.75,236213.44,205096.9,21,1,1672,8,1,0,2,78.0903110047847,130567,442692.1260921209
963,Maria Harris,531211.88,339957.13,347843.34,361980.61,484138.29,325333.02,525886.92,359042.68,406122.73,516402.14,468467.39,453549.77,67,1,177,9,1,0,10,2410.5141242937852,426661,548773.8902980664
964,Nicole Sanchez,46361.16,51256.8,48139.56,47950.5,33790.59,43279.05,32138.39,113880.68,75866.53,95623.65,39054.79,42813.44,34,0,523,4,1,0,1,106.78011472275334,55846,93410.7952833127
965,Michelle Smith,91587.64,90888.11,138412.61,97597.0,92004.43,133263.88,116626.97,307268.96,290767.58,281629.58,79795.35,101732.95,34,1,785,10,1,0,2,193.3732484076433,151798,282106.90557309793
966,Angela Mclaughlin,72837.03,43183.86,47163.84,46183.4,53533.07,65219.5,70738.1,51298.08,116310.71,115743.79,61583.6,60817.78,73,1,1187,7,0,3,1,56.48778433024432,67051,193578.49417749303
967,Cindy Dorsey,40293.11,40795.79,39350.48,24244.8,24710.19,34239.23,38615.97,33296.51,34755.82,79728.27,56930.42,66150.73,21,1,1712,5,0,2,2,24.97605140186916,42759,77539.13327764283
968,Alexis Henry,49380.05,30839.11,46403.37,51233.02,64095.13,60902.33,37309.5,47267.47,54956.07,39230.75,36821.43,46787.61,18,1,237,19,1,0,1,198.74261603375527,47102,199269.5311954104
969,Todd Williams,163175.62,166187.73,121215.66,182248.34,169759.75,151660.76,136417.51,118395.76,180351.06,170275.33,142971.29,287339.83,60,1,2535,5,0,1,0,65.41735700197239,165833,590449.8264025789
970,Margaret Bailey,141379.77,169560.75,191003.8,166644.28,129301.17,160654.53,119881.18,125990.96,164876.2,182429.48,311998.44,153767.62,58,1,3453,5,0,1,0,48.68925571966406,168124,589958.8146594684
971,David Brown,182574.08,296053.13,346692.2,344953.96,347757.84,261598.97,345323.92,127366.02,137342.85,201207.56,133754.83,178963.52,64,0,4709,4,0,1,5,51.383733276704184,241966,436780.51234178577
972,Steve Diaz,189495.7,241642.28,209804.57,185793.85,504901.55,343558.66,556384.53,507286.56,494074.5,204950.34,215759.55,223094.94,34,1,2132,10,1,0,0,151.53001876172607,323062,484967.71312942007
973,Rebekah Black,40442.27,41563.91,68743.38,52222.98,67693.6,66339.35,52493.74,62203.09,41276.5,116628.31,104066.68,107613.5,56,0,2277,12,1,0,0,30.057531840140534,68441,137846.8491738272
974,Levi Barnes,24996.9,29489.85,57378.83,52046.35,59750.7,81600.29,25465.55,29051.2,25980.67,32040.27,29755.35,21106.68,43,0,3429,16,1,0,1,11.389617964421115,39055,101115.53321890564
975,Collin Chang,111224.49,315977.58,216773.13,315589.25,75900.86,76764.3,96007.25,88076.14,125483.32,118906.24,86907.84,76436.51,60,0,2385,14,0,3,2,59.540461215932915,142004,303491.8127163479
976,Derek Clark,86761.62,67505.46,71148.48,152825.79,156502.86,80975.01,92612.12,85088.74,64125.19,74404.83,90953.37,94944.84,26,1,3576,5,1,0,0,26.049776286353467,93154,270163.3896321156
977,Nicole Duffy,76223.64,118472.07,96922.43,79568.6,114484.2,111567.59,258745.93,255715.53,236723.28,223058.88,295744.54,84365.47,31,1,3816,15,0,2,4,42.6187106918239,162633,485395.86720171897
978,Douglas Castillo,43210.71,64436.95,65476.86,78736.08,67906.82,56082.43,103613.17,66714.6,69623.34,52303.47,67145.78,45219.25,18,1,3737,19,1,0,0,17.404067433770404,65039,246587.50486235367
979,Thomas Taylor,446492.12,351694.18,344305.51,366762.2,522025.73,448070.61,573923.37,578643.72,327005.24,124577.56,219292.72,220743.71,50,1,2021,11,0,2,8,186.52201880257297,376961,582092.5893782385
980,Miguel Henry,97102.84,97266.77,124929.99,78364.27,98207.13,91085.53,108550.03,143090.76,222680.96,107565.55,83569.9,91573.08,25,1,1313,6,0,2,0,85.3000761614623,111999,309345.4239315151
981,Ronald Rush,129780.51,207473.05,116803.81,141613.79,166571.38,167359.59,120924.95,142157.12,292948.46,153180.62,190297.66,140469.0,25,0,3442,15,1,0,0,47.68506682161534,164132,592397.7063127873
982,Maria Yates,121766.21,249454.66,200988.2,244292.4,309112.28,120466.3,106943.38,124811.97,130469.6,115489.32,102897.03,145178.68,53,1,437,17,1,0,1,376.02517162471395,164323,441242.7426348522
983,Ann Williams,130932.92,347663.66,230277.19,242658.49,241200.07,252987.18,255517.4,370839.15,183523.15,145116.35,101384.44,157470.62,69,1,1690,13,0,2,6,131.14260355029586,221631,402770.14528575726
984,Sarah Lucas,117332.5,114735.62,89516.58,138136.64,138222.67,119891.76,106876.06,135956.1,84697.41,95896.82,362803.6,129442.91,28,0,836,12,1,0,0,162.83014354066987,136126,383145.23625887587
985,Edward Smith,145697.51,220119.75,186613.67,430899.88,479046.0,333234.16,425075.84,342570.11,146992.93,186194.02,244853.14,185386.42,63,1,2769,11,0,3,4,100.11700975081257,277224,510849.52357456705
986,Andrea Aguirre,113020.29,111936.93,80404.69,68072.33,71924.38,82922.99,102746.15,92622.8,264141.23,235371.1,273029.08,188980.24,25,0,2659,16,0,3,3,52.81346370816096,140431,315270.9550494848
